image_1,image_2,distance
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/lionfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/americancurl_600x600.jpg,0.638
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/lionfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/afghanhound_600x600.jpg,0.752
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/yorkshireterrier_600x600.jpg,0.775
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,0.803
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,0.693
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/toucan_600x600.jpg,0.679
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/siberian_600x600.jpg,0.777
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sturgeon_600x600.jpg,0.682
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/toyger_600x600.jpg,0.729
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/stingray_600x600.jpg,0.672
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/siamese_600x600.jpg,0.846
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/tabby_600x600.jpg,0.788
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sparrow_600x600.jpg,0.755
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sphynx_600x600.jpg,0.795
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/shorthair_calico_600x600.jpg,0.789
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sheepdog_600x600.jpg,0.858
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sergeantmajor_600x600.jpg,0.609
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/puffin_600x600.jpg,0.722
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/seahorse_600x600.jpg,0.642
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sandcat_600x600.jpg,0.685
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/seagull_600x600.jpg,0.765
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/salmon_600x600.jpg,0.547
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/saintbernard_600x600.jpg,0.662
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pufferfish_600x600.jpg,0.801
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/rottweiler_600x600.jpg,0.772
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/robin_600x600.jpg,0.694
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pug_600x600.jpg,0.802
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pigeon_600x600.jpg,0.812
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pelican_600x600.jpg,0.644
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/husky_600x600.jpg,0.823
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/peacock_600x600.jpg,0.82
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/parrot_600x600.jpg,0.648
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/heron_600x600.jpg,0.774
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/owl_600x600.jpg,0.733
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/greyhound_600x600.jpg,0.859
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/oriental_600x600.jpg,0.796
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/lionfish_600x600.jpg,0.696
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,0.789
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/kookaburra_600x600.jpg,0.793
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/koi_600x600.jpg,0.414
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cornishrex_600x600.jpg,0.842
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/kingfisher_600x600.jpg,0.845
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldenretriever_600x600.jpg,0.647
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfinch_600x600.jpg,0.651
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/germanshepherd_600x600.jpg,0.781
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/falcon_600x600.jpg,0.723
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/foxhound_600x600.jpg,0.702
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/chihuahua_600x600.jpg,0.65
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/exotic_600x600.jpg,0.822
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/egyptianmau_600x600.jpg,0.82
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/chartreux_600x600.jpg,0.722
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/dalmatian_600x600.jpg,0.841
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cuttlefish_600x600.jpg,0.689
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,0.466
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cedarwaxwing_600x600.jpg,0.64
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/catfish_600x600.jpg,0.647
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cardinal_600x600.jpg,0.572
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/burmese_600x600.jpg,0.746
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluetang_600x600.jpg,0.577
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/britishshorthair_600x600.jpg,0.796
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluegill_600x600.jpg,0.427
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluejay_600x600.jpg,0.814
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/beagle_600x600.jpg,0.765
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bengal_600x600.jpg,0.694
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/betafish_600x600.jpg,0.642
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bassethound_600x600.jpg,0.682
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bass_600x600.jpg,0.522
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/arabianmau_600x600.jpg,0.678
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/angelfish_600x600.jpg,0.599
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/americancurl_600x600.jpg,0.798
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/afghanhound_600x600.jpg,0.871
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/yorkshireterrier_600x600.jpg,0.717
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/vulture_600x600.jpg,0.628
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/turkey_600x600.jpg,0.589
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/toucan_600x600.jpg,0.646
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/siberian_600x600.jpg,0.551
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sturgeon_600x600.jpg,0.685
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/toyger_600x600.jpg,0.536
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/stingray_600x600.jpg,0.756
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/siamese_600x600.jpg,0.703
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/tabby_600x600.jpg,0.673
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sparrow_600x600.jpg,0.703
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sphynx_600x600.jpg,0.662
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/shorthair_calico_600x600.jpg,0.621
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sheepdog_600x600.jpg,0.54
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sergeantmajor_600x600.jpg,0.737
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/puffin_600x600.jpg,0.715
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/seahorse_600x600.jpg,0.742
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/sandcat_600x600.jpg,0.705
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/seagull_600x600.jpg,0.667
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/salmon_600x600.jpg,0.698
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/saintbernard_600x600.jpg,0.512
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pufferfish_600x600.jpg,0.851
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/rottweiler_600x600.jpg,0.242
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/robin_600x600.jpg,0.628
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pug_600x600.jpg,0.518
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pigeon_600x600.jpg,0.616
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/pelican_600x600.jpg,0.762
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/husky_600x600.jpg,0.529
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/peacock_600x600.jpg,0.766
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/parrot_600x600.jpg,0.721
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/heron_600x600.jpg,0.752
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/owl_600x600.jpg,0.624
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/greyhound_600x600.jpg,0.525
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/oriental_600x600.jpg,0.571
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/lionfish_600x600.jpg,0.722
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,0.789
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/kookaburra_600x600.jpg,0.74
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/koi_600x600.jpg,0.741
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cornishrex_600x600.jpg,0.487
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/kingfisher_600x600.jpg,0.63
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldenretriever_600x600.jpg,0.557
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfinch_600x600.jpg,0.679
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/germanshepherd_600x600.jpg,0.444
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/falcon_600x600.jpg,0.581
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/foxhound_600x600.jpg,0.505
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/chihuahua_600x600.jpg,0.666
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/exotic_600x600.jpg,0.554
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/egyptianmau_600x600.jpg,0.628
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/chartreux_600x600.jpg,0.517
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/dalmatian_600x600.jpg,0.626
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cuttlefish_600x600.jpg,0.694
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,0.839
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cedarwaxwing_600x600.jpg,0.686
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/catfish_600x600.jpg,0.561
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cardinal_600x600.jpg,0.661
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/burmese_600x600.jpg,0.588
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluetang_600x600.jpg,0.754
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/britishshorthair_600x600.jpg,0.648
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluegill_600x600.jpg,0.735
